 0.55, 0.55, 0.55, 0.55, 0.55, 0.55, 0.55, 0.55, 0.55, 0.55, 0.55
 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37
 0.54, 0.54, 0.54, 0.54, 0.54, 0.54, 0.54, 0.54, 0.54, 0.54, 0.54
 0.52, 0.52, 0.52, 0.52, 0.52, 0.52, 0.52, 0.52, 0.52, 0.52, 0.52
 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6
 0.69, 0.69, 0.69, 0.69, 0.69, 0.69, 0.69, 0.69, 0.69, 0.69, 0.69
 0.69, 0.69, 0.69, 0.69, 0.69, 0.66, 0.66, 0.66, 0.66, 0.66, 0.66
 0.54, 0.54, 0.46, 0.46, 0.46, 0.54, 0.54, 0.54, 0.54, 0.66, 0.66
 0.69, 0.69, 0.69, 0.69, 0.69, 0.55, 0.55, 0.55, 0.55, 0.55, 0.55
 0.46, 0.46, 0.46, 0.46, 0.54, 0.46, 0.46, 0.55, 0.55, 0.54, 0.54
