0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58
0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51
0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44
0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44
0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55
0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
0.57,0.57,0.57,0.57,0.57,0.46,0.46,0.46,0.46,0.46,0.46
0.53,0.53,0.53,0.53,0.53,0.53,0.45,0.48,0.48,0.46,0.58
0.57,0.57,0.57,0.57,0.57,0.48,0.48,0.48,0.48,0.48,0.48
0.53,0.53,0.53,0.53,0.47,0.53,0.53,0.53,0.48,0.48,0.58
