 0.71, 0.71, 0.71, 0.71, 0.71, 0.71, 0.71, 0.71, 0.71, 0.71, 0.71
 0.63, 0.63, 0.63, 0.63, 0.63, 0.63, 0.63, 0.63, 0.63, 0.63, 0.63
 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62
 0.66, 0.66, 0.66, 0.66, 0.66, 0.66, 0.66, 0.66, 0.66, 0.66, 0.66
 0.72, 0.72, 0.72, 0.72, 0.72, 0.72, 0.72, 0.72, 0.72, 0.72, 0.72
 0.72, 0.72, 0.72, 0.72, 0.72, 0.72, 0.72, 0.72, 0.72, 0.72, 0.72
 0.71, 0.71, 0.71, 0.71, 0.71, 0.65, 0.65, 0.65, 0.68, 0.68, 0.68
 0.55, 0.55, 0.55, 0.63, 0.54, 0.63, 0.63, 0.63, 0.65, 0.69, 0.66
 0.71, 0.71, 0.71, 0.71, 0.71, 0.65, 0.65, 0.65, 0.65, 0.65, 0.65
 0.63, 0.54, 0.54, 0.54, 0.63, 0.63, 0.54, 0.65, 0.65, 0.65, 0.65
