0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92
0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94
0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95
0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91
0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91
0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92
0.94,0.94,0.94,0.94,0.93,0.93,0.93,0.93,0.92,0.92,0.92
0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92
0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94
