 0.46, 0.46, 0.46, 0.46, 0.46, 0.46, 0.46, 0.46, 0.46, 0.46, 0.46
 0.41, 0.41, 0.41, 0.41, 0.41, 0.41, 0.41, 0.41, 0.41, 0.41, 0.41
 0.47, 0.47, 0.47, 0.47, 0.47, 0.47, 0.47, 0.47, 0.47, 0.47, 0.47
 0.47, 0.47, 0.47, 0.47, 0.47, 0.47, 0.47, 0.47, 0.47, 0.47, 0.47
 0.39, 0.39, 0.39, 0.39, 0.39, 0.39, 0.39, 0.39, 0.39, 0.39, 0.39
 0.47, 0.47, 0.47, 0.47, 0.47, 0.47, 0.47, 0.47, 0.47, 0.47, 0.47
 0.41, 0.41, 0.41, 0.41, 0.4, 0.4, 0.41, 0.41, 0.41, 0.41, 0.41
 0.47, 0.46, 0.47, 0.47, 0.47, 0.47, 0.47, 0.46, 0.45, 0.46, 0.46
 0.41, 0.41, 0.41, 0.41, 0.41, 0.4, 0.4, 0.41, 0.41, 0.41, 0.41
 0.4, 0.4, 0.4, 0.46, 0.4, 0.4, 0.4, 0.45, 0.46, 0.45, 0.47
