 0.76, 0.76, 0.76, 0.76, 0.76, 0.76, 0.76, 0.76, 0.76, 0.76, 0.76
 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7
 0.75, 0.75, 0.75, 0.75, 0.75, 0.75, 0.75, 0.75, 0.75, 0.75, 0.75
 0.75, 0.75, 0.75, 0.75, 0.75, 0.75, 0.75, 0.75, 0.75, 0.75, 0.75
 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74
 0.76, 0.76, 0.76, 0.76, 0.76, 0.76, 0.76, 0.76, 0.76, 0.76, 0.76
 0.76, 0.76, 0.76, 0.75, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74
 0.76, 0.76, 0.76, 0.75, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74
 0.74, 0.77, 0.77, 0.78, 0.78, 0.78, 0.78, 0.78, 0.78, 0.76, 0.76
 0.74, 0.77, 0.77, 0.78, 0.78, 0.77, 0.77, 0.75, 0.76, 0.75, 0.75
