0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71
0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45
0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76
0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76
0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73
0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73
0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45
0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45
0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45
0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45
