0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38
0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38
0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48
0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48
0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35
0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48
0.39,0.39,0.39,0.39,0.39,0.39,0.43,0.43,0.43,0.43,0.43
0.41,0.41,0.48,0.48,0.41,0.44,0.37,0.42,0.41,0.39,0.43
0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43
0.48,0.42,0.48,0.52,0.36,0.49,0.46,0.43,0.43,0.39,0.41
0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31
0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48
0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41
0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41
0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41
