0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38
0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39
0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48
0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48
0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38
0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43
0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.4,0.4,0.4
0.43,0.4,0.43,0.52,0.43,0.4,0.4,0.48,0.43,0.43,0.43
0.4,0.4,0.4,0.4,0.4,0.41,0.41,0.43,0.43,0.43,0.43
0.44,0.43,0.43,0.4,0.4,0.4,0.4,0.35,0.35,0.52,0.45
0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41
0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48
0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
0.42,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41
