 0.63, 0.63, 0.63, 0.63, 0.63, 0.63, 0.63, 0.63, 0.63, 0.63, 0.63
 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57
 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6
 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6
 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62
 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62
 0.62, 0.62, 0.62, 0.62, 0.62, 0.58, 0.58, 0.58, 0.6, 0.6, 0.6
 0.58, 0.55, 0.55, 0.57, 0.58, 0.58, 0.58, 0.58, 0.58, 0.58, 0.57
 0.62, 0.62, 0.62, 0.62, 0.62, 0.58, 0.58, 0.58, 0.58, 0.58, 0.58
 0.55, 0.58, 0.58, 0.55, 0.58, 0.58, 0.58, 0.58, 0.58, 0.58, 0.55
