0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35
0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32
0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37
0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37
0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45
0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37
0.34,0.34,0.34,0.37,0.37,0.38,0.38,0.38,0.39,0.37,0.37
0.35,0.33,0.34,0.35,0.35,0.35,0.33,0.35,0.33,0.35,0.36
0.37,0.37,0.37,0.37,0.37,0.35,0.35,0.35,0.35,0.35,0.35
0.37,0.38,0.38,0.38,0.37,0.37,0.38,0.37,0.36,0.36,0.36
