0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34
0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19
0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33
0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33
0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36
0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36
0.36,0.36,0.36,0.36,0.36,0.31,0.31,0.31,0.31,0.31,0.31
0.33,0.33,0.34,0.33,0.33,0.34,0.33,0.33,0.33,0.31,0.31
0.36,0.36,0.36,0.36,0.36,0.33,0.33,0.33,0.33,0.33,0.33
0.34,0.34,0.34,0.34,0.33,0.33,0.33,0.34,0.33,0.31,0.35
