 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86
 0.73, 0.73, 0.73, 0.73, 0.73, 0.73, 0.73, 0.73, 0.73, 0.73, 0.73
 0.84, 0.84, 0.84, 0.84, 0.84, 0.84, 0.84, 0.84, 0.84, 0.84, 0.84
 0.83, 0.83, 0.83, 0.83, 0.83, 0.83, 0.83, 0.83, 0.83, 0.83, 0.83
 0.77, 0.77, 0.77, 0.77, 0.77, 0.77, 0.77, 0.77, 0.77, 0.77, 0.77
 0.83, 0.83, 0.83, 0.83, 0.83, 0.83, 0.83, 0.83, 0.83, 0.83, 0.83
 0.85, 0.85, 0.85, 0.84, 0.83, 0.82, 0.83, 0.84, 0.84, 0.84, 0.84
 0.81, 0.78, 0.8, 0.83, 0.86, 0.81, 0.8, 0.8, 0.75, 0.75, 0.75
 0.85, 0.85, 0.85, 0.85, 0.85, 0.85, 0.85, 0.85, 0.85, 0.85, 0.85
 0.84, 0.76, 0.84, 0.85, 0.85, 0.86, 0.85, 0.85, 0.85, 0.76, 0.75
