 0.81, 0.81, 0.81, 0.81, 0.81, 0.81, 0.81, 0.81, 0.81, 0.81, 0.81
 0.67, 0.67, 0.67, 0.67, 0.67, 0.67, 0.67, 0.67, 0.67, 0.67, 0.67
 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86
 0.85, 0.85, 0.85, 0.85, 0.85, 0.85, 0.85, 0.85, 0.85, 0.85, 0.85
 0.76, 0.76, 0.76, 0.76, 0.76, 0.76, 0.76, 0.76, 0.76, 0.76, 0.76
 0.85, 0.85, 0.85, 0.85, 0.85, 0.85, 0.85, 0.85, 0.85, 0.85, 0.85
 0.84, 0.84, 0.84, 0.85, 0.85, 0.84, 0.84, 0.84, 0.81, 0.83, 0.83
 0.81, 0.8, 0.79, 0.8, 0.8, 0.78, 0.8, 0.78, 0.79, 0.81, 0.79
 0.84, 0.84, 0.84, 0.84, 0.84, 0.84, 0.84, 0.84, 0.84, 0.84, 0.84
 0.81, 0.79, 0.78, 0.79, 0.79, 0.81, 0.85, 0.82, 0.8, 0.79, 0.81
